filename,width,height,class,xmin,ymin,xmax,ymax
aa205.jpg,259,194,Fanta,67,55,145,183
aa205.jpg,259,194,Fanta,123,77,193,194
aa382.jpg,460,382,Fanta,88,78,343,310
aa382.jpg,460,382,Fanta,212,127,443,351
aa324.jpg,2500,2500,Fanta,90,207,1051,2500
drpepper_0_165.jpg,366,250,Drpepper,52,27,155,250
drpepper_0_3557.jpg,500,483,Drpepper,11,4,161,336
drpepper_0_3557.jpg,500,483,Drpepper,153,14,251,296
drpepper_0_3557.jpg,500,483,Drpepper,226,17,356,346
drpepper_0_3557.jpg,500,483,Drpepper,316,11,434,339
drpepper_0_644.jpg,549,550,Drpepper,165,123,408,510
drpepper_0_644.jpg,549,550,Drpepper,351,198,488,421
drpepper_0_644.jpg,549,550,Drpepper,134,309,270,500
aa46.jpeg,300,168,Fanta,53,5,110,168
aa46.jpeg,300,168,Fanta,110,5,167,168
aa46.jpeg,300,168,Fanta,165,4,220,165
aa46.jpeg,300,168,Fanta,222,4,276,167
aa46.jpeg,300,168,Fanta,1,3,55,164
aa306.jpg,2500,2500,Fanta,527,120,2022,2170
drpepper_0_2901.jpg,225,225,Drpepper,14,10,185,205
aa226.jpg,259,194,Fanta,66,25,176,138
aa226.jpg,259,194,Fanta,128,4,237,116
aa226.jpg,259,194,Fanta,8,48,122,155
drpepper_0_541.jpg,1133,837,Drpepper,326,4,438,279
drpepper_0_541.jpg,1133,837,Drpepper,437,30,606,362
drpepper_0_541.jpg,1133,837,Drpepper,595,103,760,443
drpepper_0_541.jpg,1133,837,Drpepper,695,156,869,553
drpepper_0_541.jpg,1133,837,Drpepper,877,218,1072,618
aa132.jpg,194,259,Fanta,1,91,64,256
aa165.jpg,194,259,Fanta,35,30,64,127
aa165.jpg,194,259,Fanta,62,28,91,121
aa165.jpg,194,259,Fanta,87,27,115,123
aa165.jpg,194,259,Fanta,112,30,137,124
aa165.jpg,194,259,Fanta,137,30,161,123
aa165.jpg,194,259,Fanta,49,152,85,247
aa165.jpg,194,259,Fanta,82,150,113,229
aa165.jpg,194,259,Fanta,112,146,140,228
drpepper_0_17.jpg,583,683,Drpepper,95,26,496,519
drpepper_0_17.jpg,583,683,Drpepper,5,176,298,626
drpepper_0_17.jpg,583,683,Drpepper,333,8,583,464
aa170.jpg,850,995,Fanta,4,215,397,995
aa170.jpg,850,995,Fanta,258,285,588,995
drpepper_0_2174.jpg,275,183,Drpepper,140,41,243,183
drpepper_0_2174.jpg,275,183,Drpepper,51,27,142,183
drpepper_0_2174.jpg,275,183,Drpepper,1,26,53,183
drpepper_0_4061.jpg,449,521,Drpepper,47,154,111,376
drpepper_0_4061.jpg,449,521,Drpepper,99,164,198,428
drpepper_0_4061.jpg,449,521,Drpepper,238,203,368,467
drpepper_0_1554.jpg,1232,917,Drpepper,127,6,338,660
drpepper_0_1554.jpg,1232,917,Drpepper,8,5,113,674
drpepper_0_1554.jpg,1232,917,Drpepper,353,3,559,657
drpepper_0_1554.jpg,1232,917,Drpepper,579,16,766,667
drpepper_0_1554.jpg,1232,917,Drpepper,784,5,968,661
drpepper_0_3660.jpg,275,183,Drpepper,4,2,101,149
drpepper_0_3660.jpg,275,183,Drpepper,46,29,200,183
drpepper_0_3660.jpg,275,183,Drpepper,141,62,275,183
7.png,1232,917,Drpepper,31,26,236,766
7.png,1232,917,Drpepper,229,2,484,810
7.png,1232,917,Drpepper,460,5,734,826
7.png,1232,917,Drpepper,711,13,964,885
7.png,1232,917,Drpepper,984,11,1231,880
aa441.jpg,278,181,Fanta,139,56,226,181
aa441.jpg,278,181,Fanta,214,85,278,181
aa441.jpg,278,181,Fanta,55,87,122,181
drpepper_0_3944.jpg,640,360,Drpepper,342,80,538,324
drpepper_0_3944.jpg,640,360,Drpepper,430,42,598,285
drpepper_0_3944.jpg,640,360,Drpepper,509,20,640,241
aa168.jpg,225,225,Fanta,38,12,171,213
drpepper_0_1997.jpg,1300,956,Drpepper,292,12,497,638
drpepper_0_1997.jpg,1300,956,Drpepper,459,18,624,650
drpepper_0_1997.jpg,1300,956,Drpepper,605,11,773,647
drpepper_0_1997.jpg,1300,956,Drpepper,746,19,902,629
drpepper_0_1997.jpg,1300,956,Drpepper,901,7,1089,679
drpepper_0_1997.jpg,1300,956,Drpepper,1064,30,1166,646
drpepper_0_1997.jpg,1300,956,Drpepper,1138,43,1277,633
drpepper_0_489.jpg,549,550,Drpepper,180,101,471,550
drpepper_0_489.jpg,549,550,Drpepper,359,187,520,424
drpepper_0_489.jpg,549,550,Drpepper,190,344,320,550
drpepper_0_488.jpg,1400,1400,Drpepper,2,177,251,1400
drpepper_0_488.jpg,1400,1400,Drpepper,177,223,554,1381
drpepper_0_488.jpg,1400,1400,Drpepper,480,254,766,1285
drpepper_0_488.jpg,1400,1400,Drpepper,719,313,931,1181
drpepper_0_488.jpg,1400,1400,Drpepper,912,367,1085,1145
drpepper_0_488.jpg,1400,1400,Drpepper,1056,391,1214,1111
drpepper_0_138.jpg,512,512,Drpepper,203,7,479,509
aa450.jpg,244,207,Fanta,49,7,183,162
aa416.jpg,225,225,Fanta,101,54,224,225
drpepper_0_1392.jpg,1400,1400,Drpepper,150,10,631,714
drpepper_0_1392.jpg,1400,1400,Drpepper,251,187,795,813
drpepper_0_1392.jpg,1400,1400,Drpepper,485,368,1150,1143
drpepper_0_1392.jpg,1400,1400,Drpepper,770,732,1400,1400
drpepper_0_623.jpg,283,178,Drpepper,1,7,45,178
drpepper_0_623.jpg,283,178,Drpepper,48,10,103,172
drpepper_0_623.jpg,283,178,Drpepper,106,5,158,168
drpepper_0_623.jpg,283,178,Drpepper,157,13,217,166
drpepper_0_623.jpg,283,178,Drpepper,214,5,275,168
aa456.jpg,183,275,Fanta,39,54,179,273
aa3.jpeg,2500,2500,Fanta,1258,78,2090,2368
drpepper_0_3793.jpg,415,283,Drpepper,41,80,201,283
drpepper_0_1666.jpg,1600,900,Drpepper,16,70,391,840
drpepper_0_1666.jpg,1600,900,Drpepper,275,40,703,809
drpepper_0_1666.jpg,1600,900,Drpepper,579,23,1010,717
drpepper_0_1666.jpg,1600,900,Drpepper,852,13,1290,666
aa14.jpg,1300,1024,Fanta,45,420,258,937
aa14.jpg,1300,1024,Fanta,259,397,443,933
aa14.jpg,1300,1024,Fanta,438,400,594,936
aa14.jpg,1300,1024,Fanta,587,417,737,916
aa14.jpg,1300,1024,Fanta,720,413,861,893
aa14.jpg,1300,1024,Fanta,855,398,980,861
aa14.jpg,1300,1024,Fanta,953,419,1064,832
aa14.jpg,1300,1024,Fanta,1041,426,1152,808
aa14.jpg,1300,1024,Fanta,1125,432,1215,787
aa464.jpg,800,600,Fanta,98,107,332,529
aa464.jpg,800,600,Fanta,9,186,231,562
aa464.jpg,800,600,Fanta,1,289,145,591
aa9.jpg,1300,956,Fanta,241,188,337,592
aa9.jpg,1300,956,Fanta,318,178,426,593
aa9.jpg,1300,956,Fanta,427,192,523,600
aa9.jpg,1300,956,Fanta,500,179,622,630
aa9.jpg,1300,956,Fanta,608,174,743,635
aa9.jpg,1300,956,Fanta,716,165,854,657
aa9.jpg,1300,956,Fanta,843,145,989,673
aa9.jpg,1300,956,Fanta,988,136,1144,682
aa9.jpg,1300,956,Fanta,1139,133,1300,696
aa465.jpg,1280,720,Fanta,425,94,825,720
aa243.jpg,1300,779,Fanta,92,165,240,599
aa243.jpg,1300,779,Fanta,239,150,401,599
aa243.jpg,1300,779,Fanta,394,142,554,578
aa243.jpg,1300,779,Fanta,545,136,713,569
aa243.jpg,1300,779,Fanta,695,134,867,568
aa243.jpg,1300,779,Fanta,847,140,1021,575
aa243.jpg,1300,779,Fanta,987,120,1181,553
drpepper_0_2943.jpg,501,650,Drpepper,95,67,250,650
drpepper_0_2943.jpg,501,650,Drpepper,246,109,383,650
drpepper_0_2943.jpg,501,650,Drpepper,385,139,498,618
aa140.jpg,498,395,Fanta,155,29,289,312
aa421.jpg,954,544,Fanta,596,149,885,544
aa421.jpg,954,544,Fanta,260,15,571,476
aa276.jpg,954,544,Fanta,510,4,731,489
aa274.jpg,1300,956,Fanta,211,304,703,956
aa274.jpg,1300,956,Fanta,502,264,898,887
aa302.jpg,225,225,Fanta,64,2,161,186
aa380.jpg,1280,720,Fanta,433,7,765,720
drpepper_0_3864.jpg,148,490,Drpepper,3,43,144,473
drpepper_0_3364.jpg,600,600,Drpepper,359,155,595,479
drpepper_0_3364.jpg,600,600,Drpepper,176,187,432,530
drpepper_0_3364.jpg,600,600,Drpepper,17,247,278,571
drpepper_0_2089.jpg,1600,1067,Drpepper,28,21,397,980
drpepper_0_2089.jpg,1600,1067,Drpepper,467,80,873,977
drpepper_0_2089.jpg,1600,1067,Drpepper,670,65,1350,1067
drpepper_0_2583.jpg,1133,837,Drpepper,124,4,387,474
drpepper_0_2583.jpg,1133,837,Drpepper,273,62,592,573
drpepper_0_2583.jpg,1133,837,Drpepper,409,143,697,708
drpepper_0_2583.jpg,1133,837,Drpepper,596,263,845,813
drpepper_0_2583.jpg,1133,837,Drpepper,729,398,976,837
drpepper_0_2182.jpg,205,185,Drpepper,83,26,167,185
aa144.jpg,500,500,Fanta,140,74,304,498
aa144.jpg,500,500,Fanta,316,74,469,499
aa212.jpg,1300,601,Fanta,226,16,725,393
aa212.jpg,1300,601,Fanta,47,79,551,547
drpepper_0_3729.jpg,225,225,Drpepper,4,16,80,225
drpepper_0_3729.jpg,225,225,Drpepper,74,47,135,225
drpepper_0_3729.jpg,225,225,Drpepper,125,73,193,225
aa22.jpg,1300,779,Fanta,27,50,212,553
aa22.jpg,1300,779,Fanta,208,41,370,552
aa22.jpg,1300,779,Fanta,364,40,533,548
aa22.jpg,1300,779,Fanta,527,44,702,553
aa22.jpg,1300,779,Fanta,688,45,869,555
aa22.jpg,1300,779,Fanta,855,43,1044,553
aa22.jpg,1300,779,Fanta,1016,49,1207,548
aa22.jpg,1300,779,Fanta,1172,46,1300,552
drpepper_0_1753.jpg,1600,1067,Drpepper,955,16,1600,1067
drpepper_0_1753.jpg,1600,1067,Drpepper,557,218,1229,1067
drpepper_0_1753.jpg,1600,1067,Drpepper,217,322,1007,1067
drpepper_0_2016.jpg,1600,1067,Drpepper,737,125,1316,833
drpepper_0_2016.jpg,1600,1067,Drpepper,355,235,995,888
drpepper_0_2016.jpg,1600,1067,Drpepper,94,490,800,1067
drpepper_0_3576.jpg,982,648,Drpepper,223,83,476,644
drpepper_0_3576.jpg,982,648,Drpepper,444,27,678,613
drpepper_0_3576.jpg,982,648,Drpepper,641,29,875,606
drpepper_0_3576.jpg,982,648,Drpepper,843,21,982,638
drpepper_0_1726.jpg,959,703,Drpepper,355,9,686,703
drpepper_0_1726.jpg,959,703,Drpepper,686,150,959,703
drpepper_0_1726.jpg,959,703,Drpepper,122,4,378,623
aa7.jpg,500,500,Fanta,81,48,225,489
aa7.jpg,500,500,Fanta,216,42,344,487
aa7.jpg,500,500,Fanta,332,27,458,457
aa7.jpg,500,500,Fanta,43,29,158,457
aa64.jpg,194,259,Fanta,53,60,194,243
aa10.jpg,800,533,Fanta,347,67,483,501
drpepper_0_773.jpg,1232,917,Drpepper,139,72,431,862
drpepper_0_773.jpg,1232,917,Drpepper,401,103,686,812
drpepper_0_773.jpg,1232,917,Drpepper,650,116,927,776
drpepper_0_773.jpg,1232,917,Drpepper,896,86,1146,749
drpepper_0_1555.jpg,225,225,Drpepper,76,18,225,170
drpepper_0_1555.jpg,225,225,Drpepper,21,39,163,202
drpepper_0_1555.jpg,225,225,Drpepper,1,88,119,225
drpepper_0_2682.jpg,1300,956,Drpepper,168,382,501,706
drpepper_0_2682.jpg,1300,956,Drpepper,252,322,600,647
drpepper_0_2682.jpg,1300,956,Drpepper,358,269,719,651
drpepper_0_2682.jpg,1300,956,Drpepper,416,219,810,593
drpepper_0_2619.jpg,549,550,Drpepper,87,99,420,530
drpepper_0_2619.jpg,549,550,Drpepper,320,193,484,426
drpepper_0_2619.jpg,549,550,Drpepper,49,319,260,529
aa358.jpg,1300,1014,Fanta,54,461,249,661
aa358.jpg,1300,1014,Fanta,130,404,314,611
aa358.jpg,1300,1014,Fanta,199,364,372,560
aa358.jpg,1300,1014,Fanta,254,318,449,512
aa358.jpg,1300,1014,Fanta,328,274,518,476
aa358.jpg,1300,1014,Fanta,402,228,594,424
aa358.jpg,1300,1014,Fanta,473,183,666,367
aa358.jpg,1300,1014,Fanta,555,129,742,318
aa358.jpg,1300,1014,Fanta,622,88,806,269
aa358.jpg,1300,1014,Fanta,693,38,877,229
aa358.jpg,1300,1014,Fanta,752,1,948,185
drpepper_0_870.jpg,511,512,Drpepper,11,6,352,432
aa422.jpg,1200,1200,Fanta,234,191,995,1194
drpepper_0_1979.jpg,1280,838,Drpepper,143,74,646,643
drpepper_0_1979.jpg,1280,838,Drpepper,437,15,879,501
drpepper_0_1979.jpg,1280,838,Drpepper,41,283,443,811
aa193.jpg,800,600,Fanta,351,86,544,550
aa193.jpg,800,600,Fanta,425,178,628,600
aa193.jpg,800,600,Fanta,506,245,695,599
aa446.jpg,225,225,Fanta,54,2,194,176
aa169.jpg,500,500,Fanta,25,189,310,499
drpepper_0_510.jpg,500,500,Drpepper,68,168,141,471
drpepper_0_510.jpg,500,500,Drpepper,111,203,222,500
drpepper_0_510.jpg,500,500,Drpepper,225,216,334,500
drpepper_0_510.jpg,500,500,Drpepper,331,212,432,500
drpepper_0_510.jpg,500,500,Drpepper,429,211,500,500
aa192.jpg,460,382,Fanta,168,82,346,362
aa192.jpg,460,382,Fanta,300,52,460,375
aa192.jpg,460,382,Fanta,64,72,237,372
drpepper_0_1884.jpg,275,183,Drpepper,20,20,149,183
drpepper_0_1884.jpg,275,183,Drpepper,133,14,237,183
drpepper_0_1884.jpg,275,183,Drpepper,228,10,275,183
26.png,583,683,Drpepper,31,18,208,516
26.png,583,683,Drpepper,217,17,389,531
26.png,583,683,Drpepper,394,17,561,515
drpepper_0_3562.jpg,501,650,Drpepper,22,12,187,455
drpepper_0_3562.jpg,501,650,Drpepper,183,33,357,520
drpepper_0_3562.jpg,501,650,Drpepper,365,49,501,567
drpepper_0_1637.jpg,612,400,Drpepper,113,53,319,400
drpepper_0_1637.jpg,612,400,Drpepper,232,31,427,400
drpepper_0_1637.jpg,612,400,Drpepper,346,11,550,400
drpepper_0_1134.jpg,366,250,Drpepper,156,36,287,250
drpepper_0_1134.jpg,366,250,Drpepper,71,14,172,223
drpepper_0_1134.jpg,366,250,Drpepper,1,8,74,250
aa412.jpg,183,275,Fanta,72,52,183,275
aa317.jpg,259,194,Fanta,71,15,166,131
aa317.jpg,259,194,Fanta,124,38,215,159
aa317.jpg,259,194,Fanta,160,66,253,180
aa389.jpg,800,600,Fanta,197,85,442,512
aa389.jpg,800,600,Fanta,88,79,312,458
aa389.jpg,800,600,Fanta,5,73,178,427
drpepper_0_3846.jpg,512,512,Drpepper,210,29,468,367
drpepper_0_1760.jpg,205,185,Drpepper,34,6,176,150
drpepper_0_3103.jpg,640,360,Drpepper,88,3,252,157
drpepper_0_3103.jpg,640,360,Drpepper,188,32,303,233
drpepper_0_3103.jpg,640,360,Drpepper,220,67,423,286
drpepper_0_3103.jpg,640,360,Drpepper,283,89,474,319
drpepper_0_1576.jpg,1600,900,Drpepper,127,64,524,728
drpepper_0_1576.jpg,1600,900,Drpepper,432,48,866,740
drpepper_0_1576.jpg,1600,900,Drpepper,786,30,1188,709
drpepper_0_1576.jpg,1600,900,Drpepper,1147,21,1528,683
drpepper_0_1576.jpg,1600,900,Drpepper,2,103,208,787
aa321.jpg,262,192,Fanta,138,35,186,149
aa321.jpg,262,192,Fanta,166,49,221,159
aa321.jpg,262,192,Fanta,202,56,252,164
aa321.jpg,262,192,Fanta,239,78,262,186
drpepper_0_2707.jpg,1200,857,Drpepper,60,28,223,635
drpepper_0_2707.jpg,1200,857,Drpepper,206,60,423,697
drpepper_0_2707.jpg,1200,857,Drpepper,389,91,571,694
drpepper_0_2462.jpg,225,225,Drpepper,106,53,191,219
drpepper_0_2462.jpg,225,225,Drpepper,51,66,148,225
drpepper_0_2462.jpg,225,225,Drpepper,3,94,100,225
aa16.jpg,512,512,Fanta,165,1,342,512
22.jpeg,415,283,Drpepper,4,9,138,283
22.jpeg,415,283,Drpepper,146,6,272,283
22.jpeg,415,283,Drpepper,275,2,415,283
drpepper_0_3071.jpg,577,1024,Drpepper,55,84,397,861
drpepper_0_3071.jpg,577,1024,Drpepper,430,181,577,868
aa163.jpg,500,500,Fanta,44,27,230,466
aa217.jpg,1300,1024,Fanta,3,147,186,597
aa217.jpg,1300,1024,Fanta,35,211,394,745
aa217.jpg,1300,1024,Fanta,226,297,535,827
aa217.jpg,1300,1024,Fanta,354,361,672,867
aa217.jpg,1300,1024,Fanta,519,417,808,899
aa217.jpg,1300,1024,Fanta,666,492,943,929
aa217.jpg,1300,1024,Fanta,828,551,1030,924
drpepper_0_3756.jpg,1280,838,Drpepper,13,113,439,838
drpepper_0_3756.jpg,1280,838,Drpepper,327,83,658,817
drpepper_0_3756.jpg,1280,838,Drpepper,555,8,945,808
aa171.jpg,4032,3024,Fanta,1496,140,2499,1534
aa171.jpg,4032,3024,Fanta,2089,471,3036,1793
drpepper_0_507.jpg,205,185,Drpepper,27,3,95,181
drpepper_0_154.jpg,300,168,Drpepper,105,98,168,168
drpepper_0_154.jpg,300,168,Drpepper,161,79,217,168
drpepper_0_154.jpg,300,168,Drpepper,204,56,265,148
drpepper_0_154.jpg,300,168,Drpepper,252,30,300,149
aa120.jpg,1300,779,Fanta,71,58,383,450
aa120.jpg,1300,779,Fanta,256,34,578,420
aa120.jpg,1300,779,Fanta,444,13,776,385
aa120.jpg,1300,779,Fanta,640,9,968,344
aa120.jpg,1300,779,Fanta,829,2,1158,294
drpepper_0_596.jpg,366,250,Drpepper,65,42,164,250
drpepper_0_596.jpg,366,250,Drpepper,174,64,298,250
aa453.jpg,1300,956,Fanta,344,351,439,665
aa453.jpg,1300,956,Fanta,400,351,507,668
aa453.jpg,1300,956,Fanta,482,356,604,691
aa453.jpg,1300,956,Fanta,564,333,657,708
aa453.jpg,1300,956,Fanta,650,348,772,736
aa453.jpg,1300,956,Fanta,744,351,886,755
aa453.jpg,1300,956,Fanta,846,346,996,784
aa453.jpg,1300,956,Fanta,970,347,1103,809
aa453.jpg,1300,956,Fanta,1093,351,1259,841
drpepper_0_3073.jpg,549,550,Drpepper,115,12,295,515
drpepper_0_3073.jpg,549,550,Drpepper,249,173,351,408
drpepper_0_3073.jpg,549,550,Drpepper,36,207,164,441
aa236.jpg,225,225,Fanta,59,44,201,224
drpepper_0_971.jpg,748,747,Drpepper,150,17,371,593
drpepper_0_971.jpg,748,747,Drpepper,333,6,581,564
drpepper_0_971.jpg,748,747,Drpepper,510,8,748,565
drpepper_0_971.jpg,748,747,Drpepper,61,8,238,544
aa116.jpg,488,488,Fanta,6,38,168,313
aa116.jpg,488,488,Fanta,35,118,257,388
aa116.jpg,488,488,Fanta,115,196,341,463
drpepper_0_1928.jpg,511,512,Drpepper,160,15,457,512
drpepper_0_4116.jpg,500,483,Drpepper,50,46,321,423
drpepper_0_183.jpg,300,400,Drpepper,2,19,99,322
drpepper_0_183.jpg,300,400,Drpepper,72,4,247,268
drpepper_0_183.jpg,300,400,Drpepper,185,4,300,259
aa219.jpg,500,500,Fanta,125,11,289,422
aa32.jpg,612,405,Fanta,195,34,437,360
aa423.jpg,1280,720,Fanta,431,89,788,720
aa151.jpg,1300,1014,Fanta,55,4,150,192
aa151.jpg,1300,1014,Fanta,143,11,281,218
aa151.jpg,1300,1014,Fanta,240,3,374,278
aa151.jpg,1300,1014,Fanta,348,1,472,315
aa151.jpg,1300,1014,Fanta,437,25,577,316
aa151.jpg,1300,1014,Fanta,541,37,667,340
aa151.jpg,1300,1014,Fanta,630,67,746,371
aa151.jpg,1300,1014,Fanta,724,70,857,433
aa151.jpg,1300,1014,Fanta,817,93,939,427
aa151.jpg,1300,1014,Fanta,889,128,1038,437
aa151.jpg,1300,1014,Fanta,988,149,1112,464
aa316.jpg,194,259,Fanta,24,28,106,213
aa225.jpg,500,500,Fanta,119,6,314,359
aa225.jpg,500,500,Fanta,240,11,432,397
drpepper_0_1186.jpg,501,650,Drpepper,4,187,251,639
drpepper_0_1186.jpg,501,650,Drpepper,158,141,396,562
drpepper_0_1186.jpg,501,650,Drpepper,285,106,501,486
19.jpg,1400,1400,Drpepper,253,72,615,1311
19.jpg,1400,1400,Drpepper,624,138,857,1236
19.jpg,1400,1400,Drpepper,875,203,1059,1154
19.jpg,1400,1400,Drpepper,2,30,292,1400
drpepper_0_1809.jpg,299,168,Drpepper,27,14,144,161
aa341.jpg,200,252,Fanta,34,2,150,172
aa341.jpg,200,252,Fanta,91,52,198,252
36.jpeg,225,225,Drpepper,76,1,143,225
drpepper_0_305.jpg,194,259,Drpepper,78,24,128,189
drpepper_0_305.jpg,194,259,Drpepper,134,43,186,211
4.jpg,500,483,Drpepper,17,12,117,403
4.jpg,500,483,Drpepper,100,28,251,459
4.jpg,500,483,Drpepper,238,13,354,417
4.jpg,500,483,Drpepper,351,4,499,468
aa62.jpg,278,181,Fanta,66,81,104,181
aa62.jpg,278,181,Fanta,1,2,42,181
drpepper_0_2556.jpg,2268,4032,Drpepper,490,933,1844,3953
drpepper_0_415.jpg,2268,4032,Drpepper,298,262,2257,2308
31.jpg,612,400,Drpepper,120,11,279,400
31.jpg,612,400,Drpepper,279,28,383,400
31.jpg,612,400,Drpepper,382,9,532,399
aa377.jpg,300,168,Fanta,161,11,224,168
aa377.jpg,300,168,Fanta,224,6,290,168
aa377.jpg,300,168,Fanta,100,8,167,168
aa377.jpg,300,168,Fanta,43,6,107,164
drpepper_0_2695.jpg,1200,857,Drpepper,649,217,842,805
drpepper_0_2695.jpg,1200,857,Drpepper,741,319,1002,857
drpepper_0_2695.jpg,1200,857,Drpepper,858,442,1200,857
drpepper_0_4176.jpg,1300,956,Drpepper,205,31,407,306
drpepper_0_4176.jpg,1300,956,Drpepper,303,35,456,324
drpepper_0_4176.jpg,1300,956,Drpepper,414,10,563,391
drpepper_0_4176.jpg,1300,956,Drpepper,475,85,694,423
aa19.png,498,395,Fanta,176,28,287,340
aa365.jpg,1300,953,Fanta,511,33,1055,841
aa365.jpg,1300,953,Fanta,734,3,1252,689
aa365.jpg,1300,953,Fanta,497,562,841,953
aa4.jpg,650,340,Fanta,2,23,103,318
aa4.jpg,650,340,Fanta,134,24,240,317
aa4.jpg,650,340,Fanta,273,23,389,314
aa4.jpg,650,340,Fanta,405,22,531,314
aa4.jpg,650,340,Fanta,546,17,650,316
5.png,511,512,Drpepper,156,3,355,512
drpepper_0_1357.jpg,148,490,Drpepper,3,69,148,490
aa356.jpg,183,275,Fanta,1,42,134,275
aa294.jpg,4032,3024,Fanta,908,412,1721,1762
aa294.jpg,4032,3024,Fanta,1583,355,2421,1627
aa190.jpg,866,1390,Fanta,325,1157,519,1390
aa190.jpg,866,1390,Fanta,395,1099,597,1359
aa190.jpg,866,1390,Fanta,477,1044,680,1295
aa190.jpg,866,1390,Fanta,558,989,774,1250
aa190.jpg,866,1390,Fanta,645,930,848,1186
aa190.jpg,866,1390,Fanta,732,878,866,1147
aa92.jpg,1300,956,Fanta,383,2,902,520
aa92.jpg,1300,956,Fanta,665,60,1085,648
drpepper_0_716.jpg,959,703,Drpepper,5,254,227,703
drpepper_0_716.jpg,959,703,Drpepper,186,196,578,703
drpepper_0_716.jpg,959,703,Drpepper,551,134,959,703
drpepper_0_2942.jpg,458,650,Drpepper,90,120,241,543
drpepper_0_2942.jpg,458,650,Drpepper,305,314,458,569
drpepper_0_2942.jpg,458,650,Drpepper,244,12,448,554
drpepper_0_2209.jpg,194,259,Drpepper,78,27,141,193
drpepper_0_2209.jpg,194,259,Drpepper,153,39,194,217
drpepper_0_1052.jpg,982,648,Drpepper,134,13,436,398
drpepper_0_1052.jpg,982,648,Drpepper,411,76,686,513
drpepper_0_1052.jpg,982,648,Drpepper,598,184,908,610
drpepper_0_2597.jpg,982,648,Drpepper,165,209,511,648
drpepper_0_2597.jpg,982,648,Drpepper,380,112,721,638
drpepper_0_2597.jpg,982,648,Drpepper,575,27,930,588
drpepper_0_2597.jpg,982,648,Drpepper,806,15,982,415
drpepper_0_1519.jpg,205,185,Drpepper,63,12,166,175
drpepper_0_1266.jpg,1232,917,Drpepper,219,4,495,386
drpepper_0_1266.jpg,1232,917,Drpepper,315,12,609,438
drpepper_0_1266.jpg,1232,917,Drpepper,403,132,814,643
drpepper_0_1266.jpg,1232,917,Drpepper,626,179,1034,875
drpepper_0_1266.jpg,1232,917,Drpepper,801,366,1221,917
aa36.jpeg,225,225,Fanta,78,5,147,220
drpepper_0_389.jpg,148,490,Drpepper,4,6,148,408
aa232.jpg,800,600,Fanta,174,43,360,453
aa232.jpg,800,600,Fanta,262,14,480,443
aa232.jpg,800,600,Fanta,372,12,598,440
aa304.jpg,1300,956,Fanta,558,281,662,612
aa304.jpg,1300,956,Fanta,659,277,772,616
aa304.jpg,1300,956,Fanta,767,280,881,598
aa304.jpg,1300,956,Fanta,872,282,985,624
aa304.jpg,1300,956,Fanta,976,273,1085,602
aa304.jpg,1300,956,Fanta,1074,276,1181,586
aa304.jpg,1300,956,Fanta,1175,270,1275,571
drpepper_0_3344.jpg,636,900,Drpepper,25,37,364,729
drpepper_0_3344.jpg,636,900,Drpepper,246,30,552,676
drpepper_0_818.jpg,549,550,Drpepper,173,63,362,521
drpepper_0_818.jpg,549,550,Drpepper,317,233,417,418
drpepper_0_818.jpg,549,550,Drpepper,110,285,217,468
drpepper_0_2665.jpg,1280,720,Drpepper,218,71,508,720
drpepper_0_2665.jpg,1280,720,Drpepper,542,73,822,720
drpepper_0_2260.jpg,205,185,Drpepper,84,1,148,162
44.jpeg,194,259,Drpepper,31,5,97,177
44.jpeg,194,259,Drpepper,106,8,165,177
44.jpeg,194,259,Drpepper,171,30,194,177
drpepper_0_2933.jpg,225,225,Drpepper,56,19,138,225
49.jpg,300,400,Drpepper,102,22,210,344
49.jpg,300,400,Drpepper,198,48,300,362
49.jpg,300,400,Drpepper,2,24,95,372
drpepper_0_908.jpg,225,225,Drpepper,4,34,177,220
drpepper_0_3792.jpg,2268,4032,Drpepper,119,1574,1948,3620
aa156.jpg,1300,953,Fanta,224,9,555,766
aa156.jpg,1300,953,Fanta,473,7,775,879
aa156.jpg,1300,953,Fanta,552,71,953,953
aa156.jpg,1300,953,Fanta,853,519,1042,953
drpepper_0_3725.jpg,225,225,Drpepper,80,42,211,225
drpepper_0_4066.jpg,225,225,Drpepper,9,22,90,157
drpepper_0_4066.jpg,225,225,Drpepper,34,41,128,201
drpepper_0_4066.jpg,225,225,Drpepper,84,67,174,225
drpepper_0_296.jpg,612,400,Drpepper,3,29,151,400
drpepper_0_296.jpg,612,400,Drpepper,155,42,269,400
drpepper_0_296.jpg,612,400,Drpepper,271,52,431,400
drpepper_0_2611.jpg,1300,956,Drpepper,267,249,594,950
drpepper_0_2611.jpg,1300,956,Drpepper,453,206,707,895
drpepper_0_2611.jpg,1300,956,Drpepper,606,183,851,857
drpepper_0_2611.jpg,1300,956,Drpepper,744,128,977,850
drpepper_0_2611.jpg,1300,956,Drpepper,903,136,1110,816
drpepper_0_2611.jpg,1300,956,Drpepper,1028,115,1213,812
drpepper_0_2611.jpg,1300,956,Drpepper,1134,114,1300,706
aa296.jpg,500,500,Fanta,50,60,337,500
aa383.jpg,244,207,Fanta,66,12,116,207
aa319.jpg,1300,957,Fanta,212,11,471,744
aa319.jpg,1300,957,Fanta,14,3,269,718
drpepper_0_3114.jpg,225,225,Drpepper,51,18,197,225
drpepper_0_3677.jpg,612,400,Drpepper,114,29,287,400
